model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,49,1000049,220.99998925626468,400,28,239.99999003559375,26,240.9999892607339,28,220.99998925626468,28,False,True,11,2,3,6,45,4.949498661087863,217
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,50,1000050,256.99998696594855,400,34,267.49998888373375,29,266.999987350403,33,256.99998696594855,34,False,True,32,2,12,18,21,19.709120405080164,242
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,51,1000051,233.49998812079522,400,31,119.99999502450265,13,276.4999881252652,31,233.49998812079522,31,False,True,25,1,13,11,142,10.655053316150076,206
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,52,1000052,210.9999892517943,400,28,240.49998964965366,27,230.99998925179315,28,210.9999892517943,28,False,True,19,3,4,12,26,6.217608687866105,237
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,53,1000053,207.49998926073502,400,28,239.49999002963327,26,227.49998926371413,28,207.49998926073502,28,False,True,29,0,12,17,47,9.861629985039235,252
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,54,1000054,121.99999078214353,400,24,158.99999195486333,21,141.9999907821424,24,121.99999078214353,24,False,True,51,7,14,30,27,22.19491992695908,287
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,55,1000055,183.9999896377344,400,27,200.49999042302397,25,204.49998964220362,27,183.9999896377344,27,False,True,32,1,17,14,28,15.99858546073392,264
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,56,1000056,252.9999873593391,400,33,308.4999873682856,33,272.99998736232294,33,252.9999873593391,33,False,True,23,3,8,12,47,12.338252249827073,236
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,57,1000057,219.99998963028375,400,27,252.49998964518326,27,239.99998963475298,27,219.99998963028375,27,False,True,11,0,3,8,38,6.217608687866105,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,58,1000058,162.3999892547745,400,28,150.399991950393,21,182.39998925477337,28,162.3999892547745,28,False,True,44,8,13,23,32,15.99858546073392,267
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,59,1000059,287.9999873563625,400,33,99.99999579042205,11,197.99999156594325,22,287.9999873563625,33,False,True,4,0,0,4,121,1.8088430214959998,200
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,60,1000060,255.99998848735615,400,30,269.99998925477263,28,275.99998848885076,30,255.99998848735615,30,False,True,8,0,0,8,100,9.072503383826607,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,61,1000061,269.4999881088665,400,31,279.4999888777731,29,289.49998810887104,31,269.4999881088665,31,False,True,1,0,0,1,86,0.9907581851999999,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,62,1000062,270.49998773484697,400,32,300.99998774528444,32,290.4999877378317,32,270.49998773484697,32,False,True,7,1,1,5,43,3.3881492578447583,223
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,63,1000063,242.49998849332016,400,30,273.4999888822433,29,262.49998849481096,30,242.49998849332016,30,False,True,11,1,5,5,39,2.74286616106608,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,64,1000064,112.49998934716172,400,29,184.99999128580123,24,143.49998935312107,29,112.49998934716172,29,False,True,83,11,31,41,30,13.770788579886107,302
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,65,1000065,164.9999896392245,400,27,133.99999271184237,19,174.99999002516347,26,164.9999896392245,27,False,True,37,5,16,16,35,26.099683866488732,242
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,66,1000066,234.99998887330278,400,29,254.99998926073332,28,254.9999888762819,29,234.99998887330278,29,False,True,9,1,4,4,57,2.931671232687863,209
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,67,1000067,196.99998887926512,400,29,109.99999539703154,12,178.99999040961328,25,196.99998887926512,29,False,True,34,3,15,16,109,7.592656514108783,238
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,68,1000068,217.999988864364,400,29,200.49999117553253,23,238.49998886734312,29,217.999988864364,29,False,True,22,1,11,10,37,9.072503383826607,250
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,69,1000069,232.99998773336392,400,32,253.99998890459563,29,255.49998773783315,32,232.99998773336392,32,False,True,28,5,7,16,28,9.072503383826607,267
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,70,1000070,215.99998924881402,400,28,253.99998964369314,27,235.99998925179312,28,215.99998924881402,28,False,True,18,2,4,12,30,3.790508837844758,230
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,71,1000071,224.99998848438258,400,30,274.49998849332326,30,244.99998849183206,30,224.99998848438258,30,False,True,19,3,8,8,45,13.770788579886107,246
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,72,1000072,177.49999115616268,400,23,211.99999116808195,23,197.49999115616154,23,177.49999115616268,23,False,True,13,0,4,9,22,9.072503383826607,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,73,1000073,170.9999915316719,400,22,205.49999154359116,22,190.999991534651,22,170.9999915316719,22,False,True,9,0,3,6,20,4.949498661087863,239
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,74,1000074,200.49998850375601,400,30,221.9999900415542,26,220.49998850673512,30,200.49998850375601,30,False,True,38,5,12,21,35,17.636347352122616,274
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,75,1000075,263.9999881073767,400,31,284.49998850077395,30,283.9999881088713,31,263.9999881073767,31,False,True,9,0,1,8,35,7.213958896289422,229
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,76,1000076,325.49998630582576,400,37,335.49998707473236,35,345.4999863088105,37,325.49998630582576,37,False,True,3,0,2,1,68,1.019943021496,215
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,77,1000077,270.9999873459273,400,33,293.4999877408147,32,290.9999873533823,33,270.9999873459273,33,False,True,11,2,3,6,28,6.247686011873424,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_gain_initial_access,78,1000078,233.49998887777303,400,29,265.99998888224377,29,253.49998888075214,29,233.49998887777303,29,False,True,9,1,5,3,75,5.831182547234104,209
