model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,99,1000099,-23.949999812245355,400,19,-8.34999995678662,0,-11.549999885261014,5,-23.949999812245355,19,False,True,22,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,100,1000100,-77.59999993145522,400,0,-17.59999993145463,0,-37.599999931454654,0,-77.59999993145522,0,False,True,24,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,101,1000101,-39.60000006407529,400,0,-9.600000064074976,0,-19.600000064075005,0,-39.60000006407529,0,False,True,26,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,102,1000102,-38.50000005215434,400,0,-8.50000005215405,0,-18.50000005215406,0,-38.50000005215434,0,False,True,32,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,103,1000103,-36.59999995678668,400,20,-7.900000028312195,0,-9.600000049173788,7,-36.59999995678668,20,False,True,32,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,104,1000104,-38.100000052154336,400,0,-8.000000052154054,0,-18.000000052154054,0,-38.100000052154336,0,False,True,31,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,105,1000105,-66.80000005066438,400,0,-14.600000050663924,0,-32.00000005066391,0,-66.80000005066438,0,False,True,23,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,106,1000106,-159.29999967515403,400,26,-25.249999877810477,10,-83.44999969005596,24,-159.29999967515403,26,False,True,36,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,107,1000107,-37.00000002682235,400,1,-7.000000026822083,1,-17.000000026822068,1,-37.00000002682235,1,False,True,29,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,108,1000108,-37.10000001490142,400,1,-7.100000014901152,1,-17.100000014901138,1,-37.10000001490142,1,False,True,28,81
