model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,64,1000064,-36.8999999761584,400,1,-6.899999976158136,1,-16.899999976158117,1,-36.8999999761584,1,False,True,21,54
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,65,1000065,-36.8999999761584,400,1,-6.899999976158136,1,-16.899999976158117,1,-36.8999999761584,1,False,True,19,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,66,1000066,-37.699999928474696,400,0,-7.6999999284744165,0,-17.699999928474412,0,-37.699999928474696,0,False,True,21,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,67,1000067,-38.500000047684,400,0,-8.500000047683702,0,-18.500000047683713,0,-38.500000047684,0,False,True,26,60
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,68,1000068,-37.70000002384213,400,0,-7.700000023841848,0,-17.700000023841845,0,-37.70000002384213,0,False,True,17,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,69,1000069,-36.700000023842115,400,1,-6.700000023841851,1,-16.70000002384183,1,-36.700000023842115,1,False,True,20,59
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,70,1000070,-19.100000488758077,400,15,-2.6000001907348578,3,-0.20000046491621729,14,-19.100000488758077,15,False,True,25,57
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,71,1000071,-59.6000004649164,400,19,-6.8000000715255675,1,-11.300000083446465,3,-59.6000004649164,19,False,True,22,58
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,72,1000072,-38.500000023842134,400,0,-8.500000023841844,0,-18.500000023841853,0,-38.500000023842134,0,False,True,16,58
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,73,1000073,-27.80000014305126,400,7,0.8999998807907252,6,-8.000000143051121,7,-27.80000014305126,7,False,True,23,51
