model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,97,1000097,269.49998773931753,400,32,294.4999881297346,31,289.4999877408122,32,269.49998773931753,32,False,True,9,0,4,5,67,3.790508837844758,223
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,98,1000098,221.49998850375465,400,30,285.9999885126944,30,241.499988509714,30,221.49998850375465,30,False,True,26,1,14,11,79,9.072503383826607,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,99,1000099,132.99999049753134,400,26,151.99999281466035,20,163.9999905034907,26,132.99999049753134,26,False,True,66,4,24,38,27,26.7746990978515,287
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,100,1000100,270.49998772292645,400,32,280.4999885022637,30,280.4999881103611,31,270.49998772292645,32,False,True,10,0,3,7,35,4.949498661087863,236
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,101,1000101,242.99998850226189,400,30,243.999989654124,27,262.9999885052429,30,242.99998850226189,30,False,True,10,1,5,4,60,2.361501257844758,218
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,102,1000102,238.49998925030042,400,28,268.99998926073295,28,258.4999892532802,28,238.49998925030042,28,False,True,3,0,0,3,85,1.8088430214959998,226
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,103,1000103,244.99998848884962,400,30,276.4999888792636,29,264.9999884933213,30,244.99998848884962,30,False,True,15,0,5,10,60,6.217608687866105,236
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,104,1000104,249.99998821913687,400,32,271.49998861104234,31,269.99998822361,32,249.99998821913687,32,False,True,15,3,6,6,25,7.592656514108783,218
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,105,1000105,295.99998697041747,400,34,305.99998773932407,32,315.9999869719121,34,295.99998697041747,34,False,True,2,0,2,0,90,1.389893021496,194
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,106,1000106,178.49998962581338,400,27,139.99999271333246,19,198.4999896302826,27,178.49998962581338,27,False,True,37,2,16,19,30,17.971813751519242,283
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,107,1000107,275.4999873474175,400,33,294.99998813122505,31,295.49998735487253,33,275.4999873474175,33,False,True,8,1,4,3,55,2.74286616106608,220
